seq,rtt_us,status,rxq_drops_delta
449,1397.427,ok,0
450,1404.891,ok,0
451,1429.056,ok,0
452,1393.329,ok,0
453,1396.114,ok,0
454,1380.516,ok,0
455,1388.370,ok,0
456,1399.571,ok,0
457,1424.108,ok,0
458,1400.383,ok,0
459,1392.638,ok,0
460,1386.707,ok,0
461,1400.533,ok,0
462,1457.029,ok,0
463,1390.244,ok,0
464,1391.786,ok,0
465,1391.085,ok,0
466,1393.921,ok,0
467,1400.292,ok,0
468,1388.971,ok,0
469,1402.887,ok,0
470,1392.288,ok,0
471,1391.726,ok,0
472,1395.844,ok,0
473,1418.758,ok,0
474,1384.132,ok,0
475,1389.542,ok,0
476,1394.942,ok,0
477,1391.145,ok,0
478,1390.494,ok,0
479,1391.325,ok,0
480,1388.280,ok,0
481,1393.971,ok,0
482,1395.814,ok,0
483,1392.839,ok,0
484,1390.754,ok,0
485,1411.393,ok,0
486,1391.355,ok,0
487,1386.977,ok,0
488,1393.790,ok,0
489,1390.063,ok,0
490,1390.634,ok,0
491,1390.734,ok,0
492,1390.023,ok,0
493,1391.026,ok,0
494,1389.573,ok,0
495,1393.901,ok,0
496,1389.562,ok,0
497,1385.364,ok,0
498,1393.610,ok,0
499,1390.094,ok,0
500,1389.432,ok,0
501,1389.492,ok,0
502,1388.230,ok,0
503,1401.535,ok,0
504,1391.496,ok,0
505,1390.343,ok,0
506,1415.180,ok,0
507,1390.554,ok,0
508,1398.529,ok,0
509,1396.345,ok,0
510,1395.484,ok,0
511,1389.943,ok,0
512,1390.945,ok,0
513,1389.983,ok,0
514,1397.928,ok,0
515,1389.232,ok,0
516,1388.971,ok,0
517,1419.929,ok,0
518,1409.449,ok,0
519,1393.510,ok,0
520,1390.815,ok,0
521,1419.449,ok,0
522,1414.389,ok,0
523,1389.322,ok,0
524,1394.652,ok,0
525,1394.913,ok,0
526,1389.211,ok,0
527,1393.630,ok,0
528,1389.272,ok,0
529,1390.194,ok,0
530,1393.440,ok,0
531,1391.385,ok,0
532,1389.332,ok,0
533,1408.288,ok,0
534,1391.176,ok,0
