seq,rtt_us,status,rxq_drops_delta
1003,1538.660,ok,0
1004,1506.269,ok,0
1005,1563.916,ok,0
1006,1860.461,ok,0
1007,1553.707,ok,0
1008,1495.278,ok,0
1009,1507.922,ok,0
1010,1502.241,ok,0
1011,1538.329,ok,0
1012,1878.726,ok,0
1013,1518.301,ok,0
1014,1902.721,ok,0
1015,1574.176,ok,0
1016,1507.681,ok,0
1017,1469.951,ok,0
1018,1520.446,ok,0
1019,1535.384,ok,0
1020,1519.855,ok,0
1021,1545.532,ok,0
1022,1876.371,ok,0
1023,1557.385,ok,0
1024,1545.893,ok,0
1025,1885.178,ok,0
1026,1549.289,ok,0
1027,1545.903,ok,0
1028,1888.975,ok,0
1029,1593.582,ok,0
1030,1520.625,ok,0
1031,1865.852,ok,0
1032,1545.773,ok,0
1033,1546.644,ok,0
1034,1539.551,ok,0
1035,1824.164,ok,0
1036,1561.021,ok,0
1037,1517.861,ok,0
1038,1539.141,ok,0
1039,1537.558,ok,0
1040,1817.040,ok,0
1041,1557.805,ok,0
1042,1514.915,ok,0
1043,1516.788,ok,0
1044,1512.020,ok,0
1045,1500.879,ok,0
1046,1732.011,ok,0
1047,1553.127,ok,0
1048,1739.696,ok,0
1049,1547.656,ok,0
1050,1542.096,ok,0
1051,,timeout,0
1052,1533.490,ok,0
1053,1437.771,ok,0
1054,1499.016,ok,0
1055,1481.884,ok,0
1056,1883.295,ok,0
1057,1557.344,ok,0
1058,1463.138,ok,0
1059,1452.719,ok,0
1060,1537.848,ok,0
1061,1547.106,ok,0
1062,1454.452,ok,0
1063,2081.626,ok,0
1064,1548.478,ok,0
1065,1801.973,ok,0
1066,1484.228,ok,0
1067,1697.587,ok,0
1068,1527.869,ok,0
1069,1509.225,ok,0
1070,1537.236,ok,0
1071,1461.906,ok,0
1072,1686.196,ok,0
1073,1545.493,ok,0
1074,1467.737,ok,0
1075,1516.779,ok,0
1076,1539.601,ok,0
1077,1419.046,ok,0
1078,1526.697,ok,0
1079,1557.074,ok,0
1080,1468.498,ok,0
1081,1492.704,ok,0
1082,1407.795,ok,0
1083,1423.153,ok,0
1084,1437.580,ok,0
1085,1434.184,ok,0
1086,1557.074,ok,0
1087,1427.572,ok,0
1088,1388.949,ok,0
1089,1386.535,ok,0
1090,1425.628,ok,0
1091,1410.840,ok,0
1092,1400.491,ok,0
1093,1388.708,ok,0
1094,1424.656,ok,0
1095,1429.465,ok,0
1096,1434.775,ok,0
1097,1430.387,ok,0
1098,1435.476,ok,0
1099,1433.904,ok,0
1100,1433.563,ok,0
1101,1398.287,ok,0
1102,1393.278,ok,0
1103,1421.991,ok,0
1104,1431.098,ok,0
1105,1435.847,ok,0
1106,1431.729,ok,0
1107,1441.277,ok,0
1108,1401.383,ok,0
1109,1395.772,ok,0
1110,1420.568,ok,0
1111,1430.186,ok,0
1112,1433.973,ok,0
1113,1408.255,ok,0
1114,1424.917,ok,0
1115,1432.511,ok,0
1116,1430.758,ok,0
